id,class_code,class_name,ddd,u,adm_r,note,valid_start_date,valid_end_date,change_type
7131,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,,,,,1970-01-01,2099-12-31,
7132,R03A,"ADRENERGICS, INHALANTS",,,Inhal,,1970-01-01,2099-12-31,
7133,R03AA,Alpha- and beta-adrenoreceptor agonists,,,,,1970-01-01,2099-12-31,
7134,R03AA01,epinephrine,2.24,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7135,R03AA01,epinephrine,20,mg,Inhal.solution,,1970-01-01,2099-12-31,
7136,R03AB,Non-selective beta-adrenoreceptor agonists,,,,,1970-01-01,2099-12-31,
7137,R03AB02,isoprenaline,0.64,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7138,R03AB02,isoprenaline,10,mg,Inhal.solution,,1970-01-01,2099-12-31,
7139,R03AB03,orciprenaline,6,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7140,R03AC,Selective beta-2-adrenoreceptor agonists,,,,,1970-01-01,2099-12-31,
7141,R03AC02,salbutamol,0.8,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7142,R03AC02,salbutamol,0.8,mg,Inhal.powder,,1970-01-01,2099-12-31,
7143,R03AC02,salbutamol,10,mg,Inhal.solution,,1970-01-01,2099-12-31,
7144,R03AC03,terbutaline,2,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7145,R03AC03,terbutaline,2,mg,Inhal.powder,,1970-01-01,2099-12-31,
7146,R03AC03,terbutaline,20,mg,Inhal.solution,,1970-01-01,2099-12-31,
7147,R03AC04,fenoterol,0.6,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7148,R03AC04,fenoterol,0.6,mg,Inhal.powder,,1970-01-01,2099-12-31,
7149,R03AC04,fenoterol,4,mg,Inhal.solution,,1970-01-01,2099-12-31,
7150,R03AC05,rimiterol,1.6,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7151,R03AC06,hexoprenaline,1.5,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7152,R03AC07,isoetarine,,,Inhal,,1970-01-01,2099-12-31,
7153,R03AC08,pirbuterol,1.2,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7154,R03AC09,tretoquinol,,,Inhal,,1970-01-01,2099-12-31,
7155,R03AC10,carbuterol,,,Inhal,,1970-01-01,2099-12-31,
7156,R03AC11,tulobuterol,1.6,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7157,R03AC12,salmeterol,0.1,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7158,R03AC12,salmeterol,0.1,mg,Inhal.powder,,1970-01-01,2099-12-31,
7159,R03AC13,formoterol,24,mcg,Inhal.aerosol,,1970-01-01,2099-12-31,
7160,R03AC13,formoterol,24,mcg,Inhal.powder,,1970-01-01,2099-12-31,
7161,R03AC14,clenbuterol,,,Inhal,,1970-01-01,2099-12-31,
7162,R03AC15,reproterol,,,Inhal,,1970-01-01,2099-12-31,
7163,R03AC16,procaterol,60,mcg,Inhal.aerosol,,1970-01-01,2099-12-31,
7164,R03AC17,bitolterol,,,Inhal,,1970-01-01,2099-12-31,
7165,R03AC18,indacaterol,0.15,mg,Inhal.powder,,1970-01-01,2099-12-31,
7166,R03AC19,olodaterol,5,mcg,Inhal.solution,,2013-08-05,2099-12-31,
7167,R03AH,Combinations of adrenergics,,,,,1970-01-01,2099-12-31,
7168,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",,,,,1970-01-01,2099-12-31,
7169,R03AK01,epinephrine and other drugs for obstructive airway diseases,,,Inhal,,1970-01-01,2099-12-31,
7170,R03AK02,isoprenaline and other drugs for obstructive airway diseases,,,Inhal,,1970-01-01,2099-12-31,
7171,R03AK03,fenoterol & other drugs for obstructive airway dis,,,Inhal,from ATC website|Previous ATC level name: fenoterol and other drugs for obstructive airway diseases.,1970-01-01,2014-01-01,U
7172,R03AK04,salbutamol and sodium cromoglicate,,,Inhal,,1970-01-01,2099-12-31,C
7173,R03AK05,reproterol and sodium cromoglicate,,,Inhal,,1970-01-01,2099-12-31,
7174,R03AK06,salmeterol and fluticasone,,,Inhal,,1970-01-01,2099-12-31,
7175,R03AK07,formoterol and budesonide,,,Inhal,,1970-01-01,2099-12-31,C
7176,R03AK08,formoterol and beclometasone,,,Inhal,,2013-08-05,2099-12-31,
7177,R03AK09,formoterol and mometasone,,,Inhal,,2013-08-05,2099-12-31,
7178,R03AK10,vilanterol and fluticasone furoate,,,Inhal,,2013-08-05,2099-12-31,
7179,R03AK11,formoterol and fluticasone,,,Inhal,,2014-07-01,2099-12-31,
7180,R03AK12,salmeterol and budesonide,,,Inhal,,2016-05-02,2099-12-31,
7181,R03AK13,salbutamol and beclometasone,,,Inhal,,2017-08-07,2099-12-31,
7182,R03AK14,indacaterol and mometasone,,,Inhal,,2020-05-04,2099-12-31,
7183,R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,,,,,2013-08-05,2099-12-31,
7184,R03AL01,fenoterol and ipratropium bromide,,,Inhal,,2013-08-05,2099-12-31,
7185,R03AL02,salbutamol and ipratropium bromide,,,Inhal,,2013-08-05,2099-12-31,
7186,R03AL03,vilanterol and umeclidinium bromide,,,Inhal,,2013-08-05,2099-12-31,
7187,R03AL04,indacaterol and glycopyrronium bromide,,,Inhal,,2013-08-05,2099-12-31,
7188,R03AL05,formoterol and aclidinium bromide,,,Inhal,,2015-03-02,2099-12-31,
7189,R03AL06,olodaterol and tiotropium bromide,,,Inhal,,2016-05-02,2099-12-31,
7190,R03AL07,formoterol and glycopyrronium bromide,,,Inhal,,2017-08-07,2099-12-31,
7191,R03AL08,"vilanterol, umeclidinium bromide and fluticasone furoate",,,Inhal,,2018-02-05,2099-12-31,
7192,R03AL09,"formoterol, glycopyrronium bromide and beclometasone",,,Inhal,,2018-02-05,2099-12-31,
7193,R03AL10,formoterol and tiotropium bromide,,,Inhal,,2020-05-04,2099-12-31,
7194,R03AL11,"formoterol, glycopyrronium bromide and budesonide",,,Inhal,,2020-05-04,2099-12-31,
7195,R03AL12,"indacaterol, glycopyrronium bromide and mometasone",,,Inhal,,2020-05-04,2099-12-31,
7196,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",,,Inhal,,1970-01-01,2099-12-31,
7197,R03BA,Glucocorticoids,,,,,1970-01-01,2099-12-31,
7198,R03BA01,beclometasone,0.8,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7199,R03BA01,beclometasone,0.8,mg,Inhal.powder,,1970-01-01,2099-12-31,
7200,R03BA01,beclometasone,1.5,mg,Inhal.solution,,1970-01-01,2099-12-31,
7201,R03BA02,budesonide,0.8,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7202,R03BA02,budesonide,0.8,mg,Inhal.powder,,1970-01-01,2099-12-31,
7203,R03BA02,budesonide,1.5,mg,Inhal.solution,,1970-01-01,2099-12-31,
7204,R03BA03,flunisolide,1,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7205,R03BA04,betamethasone,,,Inhal,,1970-01-01,2099-12-31,
7206,R03BA05,fluticasone,0.6,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7207,R03BA05,fluticasone,0.6,mg,Inhal.powder,,1970-01-01,2099-12-31,
7208,R03BA05,fluticasone,1.5,mg,Inhal.solution,,1970-01-01,2099-12-31,
7209,R03BA06,triamcinolone,,,Inhal,,1970-01-01,2099-12-31,
7210,R03BA07,mometasone,0.4,mg,Inhal.powder,,1970-01-01,2099-12-31,
7211,R03BA08,ciclesonide,0.16,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7212,R03BA09,fluticasone furoate,,,Inhal,,2015-03-02,2099-12-31,
7213,R03BB,Anticholinergics,,,,,1970-01-01,2099-12-31,
7214,R03BB01,ipratropium bromide,0.12,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7215,R03BB01,ipratropium bromide,0.12,mg,Inhal.powder,,1970-01-01,2099-12-31,
7216,R03BB01,ipratropium bromide,0.3,mg,Inhal.solution,,1970-01-01,2099-12-31,
7217,R03BB02,oxitropium bromide,0.6,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7218,R03BB02,oxitropium bromide,4,mg,Inhal.solution,,1970-01-01,2099-12-31,
7219,R03BB03,stramoni preparations,,,Inhal,,1970-01-01,2099-12-31,
7220,R03BB04,tiotropium bromide,10,mcg,Inhal.powder,,2017-01-01,2099-12-31,
7221,R03BB04,tiotropium bromide,10,mcg,Inhal. powder,DDD from ATC website|,2017-01-01,2099-12-31,
7222,R03BB04,tiotropium bromide,18,mcg,Inhal. powder,DDD from ATC website|,1970-01-01,2017-01-01,C
7223,R03BB04,tiotropium bromide,5,mcg,Inhal.solution,,2017-01-01,2099-12-31,
7224,R03BB05,aclidinium bromide,0.644,mg,Inhal. powder,"Expressed as aclidinium, delivered dose",2013-08-05,2099-12-31,
7225,R03BB06,glycopyrronium bromide,44,mcg,Inhal. powder,"Expressed as glycopyrronium, delivered dose",2013-08-05,2099-12-31,
7226,R03BB07,umeclidinium bromide,55,mcg,Inhal. powder,"Expressed as umeclidinium, delivered dose",2015-03-02,2099-12-31,
7227,R03BB08,revefenacin,,,Inhal,,2020-05-04,2099-12-31,
7228,R03BB54,"tiotropium bromide, combinations",,,Inhal,,2015-03-02,2099-12-31,
7229,R03BC,"Antiallergic agents, excl. corticosteroids",,,,,1970-01-01,2099-12-31,
7230,R03BC01,cromoglicic acid,40,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7231,R03BC01,cromoglicic acid,80,mg,Inhal.powder,,1970-01-01,2099-12-31,
7232,R03BC01,cromoglicic acid,80,mg,Inhal.solution,,1970-01-01,2099-12-31,
7233,R03BC03,nedocromil,8,mg,Inhal.aerosol,,1970-01-01,2099-12-31,
7234,R03BX,"Other drugs for obstructive airway diseases, inhalants",,,Inhal,,1970-01-01,2099-12-31,
7235,R03BX01,fenspiride,,,Inhal,,1970-01-01,2099-12-31,
7236,R03C,ADRENERGICS FOR SYSTEMIC USE,,,,,1970-01-01,2099-12-31,
7237,R03CA,Alpha- and beta-adrenoreceptor agonists,,,,,1970-01-01,2099-12-31,
7238,R03CA02,ephedrine,50,mg,O,,1970-01-01,2099-12-31,A
7239,R03CB,Non-selective beta-adrenoreceptor agonists,,,,,1970-01-01,2099-12-31,
7240,R03CB01,isoprenaline,40,mg,O,,1970-01-01,2099-12-31,
7241,R03CB02,methoxyphenamine,0.4,g,O,,1970-01-01,2099-12-31,
7242,R03CB03,orciprenaline,60,mg,O,,1970-01-01,2099-12-31,
7243,R03CB03,orciprenaline,60,mg,P,,1970-01-01,2099-12-31,
7244,R03CB51,"isoprenaline, combinations",,,,,1970-01-01,2099-12-31,
7245,R03CB53,"orciprenaline, combinations",,,,,1970-01-01,2099-12-31,
7246,R03CC,Selective beta-2-adrenoreceptor agonists,,,,,1970-01-01,2099-12-31,
7247,R03CC02,salbutamol,12,mg,O,,1970-01-01,2099-12-31,
7248,R03CC02,salbutamol,12,mg,P,,1970-01-01,2099-12-31,
7249,R03CC03,terbutaline,15,mg,O,,1970-01-01,2099-12-31,
7250,R03CC03,terbutaline,15,mg,P,,1970-01-01,2099-12-31,
7251,R03CC04,fenoterol,10,mg,O,,1970-01-01,2099-12-31,
7252,R03CC04,fenoterol,10,mg,R,,1970-01-01,2099-12-31,
7253,R03CC05,hexoprenaline,1.5,mg,O,,1970-01-01,2099-12-31,
7254,R03CC05,hexoprenaline,1.5,mg,P,,1970-01-01,2099-12-31,
7255,R03CC06,isoetarine,40,mg,O,,1970-01-01,2099-12-31,
7256,R03CC07,pirbuterol,30,mg,O,,1970-01-01,2099-12-31,
7257,R03CC08,procaterol,0.1,mg,O,,1970-01-01,2099-12-31,
7258,R03CC09,tretoquinol,9,mg,O,,1970-01-01,2099-12-31,
7259,R03CC09,tretoquinol,0.2,mg,P,,1970-01-01,2099-12-31,
7260,R03CC10,carbuterol,6,mg,O,,1970-01-01,2099-12-31,
7261,R03CC11,tulobuterol,4,mg,O,,1970-01-01,2099-12-31,
7262,R03CC12,bambuterol,20,mg,O,,1970-01-01,2099-12-31,
7263,R03CC13,clenbuterol,40,mcg,O,,1970-01-01,2099-12-31,
7264,R03CC14,reproterol,,,,,1970-01-01,2099-12-31,
7265,R03CC53,"terbutaline, combinations",,,,,1970-01-01,2099-12-31,
7266,R03CC63,clenbuterol and ambroxol,,,,,2020-05-04,2099-12-31,
7267,R03CK,Adrenergics and other drugs for obstructive airway diseases,,,,,1970-01-01,2099-12-31,
7268,R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,,,,,1970-01-01,2099-12-31,
7269,R03DA,Xanthines,,,,,1970-01-01,2099-12-31,
7270,R03DA01,diprophylline,1,g,O,,1970-01-01,2099-12-31,
7271,R03DA01,diprophylline,1,g,P,,1970-01-01,2099-12-31,
7272,R03DA01,diprophylline,1,g,R,,1970-01-01,2099-12-31,
7273,R03DA02,choline theophyllinate,0.6,g,O,,1970-01-01,2099-12-31,
7274,R03DA02,choline theophyllinate,0.6,g,R,,1970-01-01,2099-12-31,
7275,R03DA03,proxyphylline,1.2,g,O,,1970-01-01,2099-12-31,
7276,R03DA03,proxyphylline,1.2,g,P,,1970-01-01,2099-12-31,
7277,R03DA03,proxyphylline,1.2,g,R,,1970-01-01,2099-12-31,
7278,R03DA04,theophylline,0.4,g,O,,1970-01-01,2099-12-31,
7279,R03DA04,theophylline,0.4,g,P,,1970-01-01,2099-12-31,
7280,R03DA04,theophylline,0.4,g,R,,1970-01-01,2099-12-31,
7281,R03DA05,aminophylline,0.6,g,O,,1970-01-01,2099-12-31,
7282,R03DA05,aminophylline,0.6,g,P,,1970-01-01,2099-12-31,
7283,R03DA05,aminophylline,0.6,g,R,,1970-01-01,2099-12-31,
7284,R03DA06,etamiphylline,,,,,1970-01-01,2099-12-31,
7285,R03DA07,theobromine,,,,,1970-01-01,2099-12-31,
7286,R03DA08,bamifylline,,,,,1970-01-01,2099-12-31,
7287,R03DA09,acefylline piperazine,,,,,1970-01-01,2099-12-31,
7288,R03DA10,bufylline,,,,,1970-01-01,2099-12-31,
7289,R03DA11,doxofylline,0.8,g,O,,1970-01-01,2099-12-31,
7290,R03DA11,doxofylline,0.8,g,P,,1970-01-01,2099-12-31,
7291,R03DA12,mepyramine theophyllinacetate,,,,,2018-02-05,2099-12-31,
7292,R03DA20,combinations of xanthines,,,,,1970-01-01,2099-12-31,
7293,R03DA51,"diprophylline, combinations",,,,,1970-01-01,2099-12-31,
7294,R03DA54,"theophylline, combinations excl. psycholeptics",,,,,1970-01-01,2099-12-31,
7295,R03DA55,"aminophylline, combinations",,,,,1970-01-01,2099-12-31,
7296,R03DA57,"theobromine, combinations",,,,,1970-01-01,2099-12-31,
7297,R03DA74,"theophylline, combinations with psycholeptics",,,,,1970-01-01,2099-12-31,
7298,R03DB,Xanthines and adrenergics,,,,,1970-01-01,2099-12-31,
7299,R03DB01,diprophylline and adrenergics,,,,,1970-01-01,2099-12-31,
7300,R03DB02,choline theophyllinate and adrenergics,,,,,1970-01-01,2099-12-31,
7301,R03DB03,proxyphylline and adrenergics,,,,,1970-01-01,2099-12-31,
7302,R03DB04,theophylline and adrenergics,,,,,1970-01-01,2099-12-31,
7303,R03DB05,aminophylline and adrenergics,,,,,1970-01-01,2099-12-31,
7304,R03DB06,etamiphylline and adrenergics,,,,,1970-01-01,2099-12-31,
7305,R03DC,Leukotriene receptor antagonists,,,,,1970-01-01,2099-12-31,
7306,R03DC01,zafirlukast,40,mg,O,,1970-01-01,2099-12-31,
7307,R03DC02,pranlukast,,,,,1970-01-01,2099-12-31,
7308,R03DC03,montelukast,10,mg,O,,1970-01-01,2099-12-31,
7309,R03DC04,ibudilast,,,,,1970-01-01,2099-12-31,
7310,R03DC53,"montelukast, combinations",,,,,2015-03-02,2099-12-31,
7311,R03DX,Other systemic drugs for obstructive airway diseases,,,,,1970-01-01,2099-12-31,
7312,R03DX01,amlexanox,,,,,1970-01-01,2099-12-31,
7313,R03DX02,eprozinol,,,,,1970-01-01,2099-12-31,
7314,R03DX03,fenspiride,,,,,1970-01-01,2099-12-31,
7315,R03DX05,omalizumab,16,mg,P,,1970-01-01,2099-12-31,
7316,R03DX06,seratrodast,,,,,1970-01-01,2099-12-31,
7317,R03DX07,roflumilast,0.5,mg,O,,1970-01-01,2099-12-31,
7318,R03DX08,reslizumab,,,,,2016-05-02,2099-12-31,
7319,R03DX09,mepolizumab,3.6,mg,P,,2017-08-07,2099-12-31,
7320,R03DX10,benralizumab,,,,,2018-02-05,2099-12-31,
7321,R03DX11,tezepelumab,,,,,2021-02-22,2099-12-31,
7322,R05,COUGH AND COLD PREPARATIONS,,,,,1970-01-01,2099-12-31,
7323,R05C,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",,,,,1970-01-01,2099-12-31,
7324,R05CA,Expectorants,,,,,1970-01-01,2099-12-31,
7325,R05CA01,tyloxapol,5,mg,Inhal.solution,,1970-01-01,2099-12-31,
7326,R05CA02,potassium iodide,1.2,g,O,,1970-01-01,2099-12-31,
7327,R05CA03,guaifenesin,0.9,g,O,,1970-01-01,2099-12-31,
7328,R05CA03,guaifenesin,0.9,g,P,,1970-01-01,2099-12-31,
7329,R05CA04,ipecacuanha,4,mg,O,emetine,1970-01-01,2099-12-31,
7330,R05CA05,althea root,1.6,g,O,root,1970-01-01,2099-12-31,
7331,R05CA06,senega,3,g,O,root,1970-01-01,2099-12-31,
7332,R05CA07,antimony pentasulfide,0.2,g,O,,1970-01-01,2099-12-31,
7333,R05CA08,creosote,,,,,1970-01-01,2099-12-31,
7334,R05CA09,guaiacolsulfonate,,,,,1970-01-01,2099-12-31,
7335,R05CA10,"expectorants, combinations",,,,,1970-01-01,2099-12-31,
7336,R05CA11,levoverbenone,,,,,1970-01-01,2099-12-31,
7337,R05CA12,hederae helicis folium,,,,,2013-08-05,2099-12-31,
7338,R05CA13,cineole,,,,,2013-08-05,2099-12-31,
7339,R05CB,Mucolytics,,,,,1970-01-01,2099-12-31,
7340,R05CB01,acetylcysteine,1.6,g,Inhal.solution,,1970-01-01,2099-12-31,
7341,R05CB01,acetylcysteine,0.5,g,O,,1970-01-01,2099-12-31,
7342,R05CB02,bromhexine,24,mg,O,,1970-01-01,2099-12-31,
7343,R05CB02,bromhexine,24,mg,P,,1970-01-01,2099-12-31,
7344,R05CB03,carbocisteine,1.5,g,O,,1970-01-01,2099-12-31,
7345,R05CB04,eprazinone,0.2,g,O,,1970-01-01,2099-12-31,
7346,R05CB05,mesna,1.2,g,Inhal,,1970-01-01,2099-12-31,
7347,R05CB06,ambroxol,0.12,g,O,,1970-01-01,2099-12-31,
7348,R05CB07,sobrerol,,,,,1970-01-01,2099-12-31,
7349,R05CB08,domiodol,,,,,1970-01-01,2099-12-31,
7350,R05CB09,letosteine,,,,,1970-01-01,2099-12-31,
7351,R05CB10,"mucolytics, combinations",,,,,1970-01-01,2099-12-31,
7352,R05CB11,stepronin,,,,,1970-01-01,2099-12-31,
7353,R05CB12,tiopronin,,,,from ATC website|,1970-01-01,2017-12-31,U
7354,R05CB13,dornase alfa (desoxyribonuclease),2.5,mg,Inhal.solution,,1970-01-01,2099-12-31,
7355,R05CB14,neltenexine,,,,,1970-01-01,2099-12-31,
7356,R05CB15,erdosteine,0.6,g,O,,1970-01-01,2099-12-31,
7357,R05CB16,mannitol,0.8,g,Inhal.powder,,1970-01-01,2099-12-31,
7358,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",,,,,1970-01-01,2099-12-31,
7359,R05DA,Opium alkaloids and derivatives,,,,,1970-01-01,2099-12-31,
7360,R05DA01,ethylmorphine,50,mg,O,,1970-01-01,2099-12-31,
7361,R05DA03,hydrocodone,15,mg,O,,1970-01-01,2099-12-31,
7362,R05DA04,codeine,0.1,g,O,,1970-01-01,2099-12-31,
7363,R05DA05,opium alkaloids with morphine,,,,,1970-01-01,2099-12-31,
7364,R05DA06,normethadone,,,,,1970-01-01,2099-12-31,
7365,R05DA07,noscapine,0.125,g,O,,1970-01-01,2099-12-31,
7366,R05DA08,pholcodine,50,mg,O,,1970-01-01,2099-12-31,
7367,R05DA09,dextromethorphan,90,mg,O,,1970-01-01,2099-12-31,
7368,R05DA10,thebacon,15,mg,O,,1970-01-01,2099-12-31,
7369,R05DA11,dimemorfan,,,,,1970-01-01,2099-12-31,
7370,R05DA12,acetyldihydrocodeine,30,mg,O,,1970-01-01,2099-12-31,
7371,R05DA20,"opium alkaloids and derivatives, combinations",,,,,1970-01-01,2099-12-31,
7372,R05DB,Other cough suppressants,,,,,1970-01-01,2099-12-31,
7373,R05DB01,benzonatate,0.6,g,O,,1970-01-01,2099-12-31,
7374,R05DB02,benproperine,75,mg,O,,1970-01-01,2099-12-31,
7375,R05DB03,clobutinol,0.12,g,O,,1970-01-01,2099-12-31,
7376,R05DB03,clobutinol,0.12,g,P,,1970-01-01,2099-12-31,
7377,R05DB04,isoaminile,0.11,g,O,,1970-01-01,2099-12-31,
7378,R05DB05,pentoxyverine,0.1,g,O,,1970-01-01,2099-12-31,
7379,R05DB05,pentoxyverine,0.1,g,R,,1970-01-01,2099-12-31,
7380,R05DB07,oxolamine,0.6,g,O,,1970-01-01,2099-12-31,
7381,R05DB09,oxeladin,80,mg,O,,1970-01-01,2099-12-31,
7382,R05DB10,clofedanol,60,mg,O,,1970-01-01,2099-12-31,
7383,R05DB11,pipazetate,80,mg,O,,1970-01-01,2099-12-31,
7384,R05DB12,bibenzonium bromide,90,mg,O,,1970-01-01,2099-12-31,
7385,R05DB13,butamirate,25,mg,O,,1970-01-01,2099-12-31,
7386,R05DB14,fedrilate,0.2,g,O,,1970-01-01,2099-12-31,
7387,R05DB15,zipeprol,,,,,1970-01-01,2099-12-31,
7388,R05DB16,dibunate,,,,,1970-01-01,2099-12-31,
7389,R05DB17,droxypropine,,,,,1970-01-01,2099-12-31,
7390,R05DB18,prenoxdiazine,,,,,1970-01-01,2099-12-31,
7391,R05DB19,dropropizine,,,,,1970-01-01,2099-12-31,
7392,R05DB20,"other cough suppressants, combinations",,,,,1970-01-01,2099-12-31,
7393,R05DB21,cloperastine,60,mg,O,Expressed as cloperastine hydrochloride,1970-01-01,2099-12-31,
7394,R05DB22,meprotixol,,,,,1970-01-01,2099-12-31,
7395,R05DB23,piperidione,,,,,1970-01-01,2099-12-31,
7396,R05DB24,tipepidine,,,,,1970-01-01,2099-12-31,
7397,R05DB25,morclofone,,,,,1970-01-01,2099-12-31,
7398,R05DB26,nepinalone,,,,,1970-01-01,2099-12-31,
7399,R05DB27,levodropropizine,0.12,g,O,,1970-01-01,2099-12-31,
7400,R05DB28,dimethoxanate,,,,,1970-01-01,2099-12-31,
7401,R05F,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",,,,,1970-01-01,2099-12-31,
7402,R05FA,Opium derivatives and expectorants,,,,,1970-01-01,2099-12-31,
7403,R05FA01,opium derivatives and mucolytics,,,,,1970-01-01,2099-12-31,
7404,R05FA02,opium derivatives and expectorants,,,,,1970-01-01,2099-12-31,
7405,R05FB,Other cough suppressants and expectorants,,,,,1970-01-01,2099-12-31,
7406,R05FB01,cough suppressants and mucolytics,,,,,1970-01-01,2099-12-31,
7407,R05FB02,cough suppressants and expectorants,,,,,1970-01-01,2099-12-31,
7408,R05X,OTHER COLD PREPARATIONS,,,,,1970-01-01,2099-12-31,
7409,R06,ANTIHISTAMINES FOR SYSTEMIC USE,,,,,1970-01-01,2099-12-31,
7410,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,,,,,1970-01-01,2099-12-31,
7411,R06AA,Aminoalkyl ethers,,,,,1970-01-01,2099-12-31,
7412,R06AA01,bromazine,,,,,1970-01-01,2099-12-31,
7413,R06AA02,diphenhydramine,0.2,g,O,chloride,1970-01-01,2099-12-31,
7414,R06AA02,diphenhydramine,0.3,g,O,teoclate,1970-01-01,2099-12-31,
7415,R06AA02,diphenhydramine,0.2,g,R,chloride,1970-01-01,2099-12-31,
7416,R06AA02,diphenhydramine,0.3,g,R,teoclate,1970-01-01,2099-12-31,
7417,R06AA04,clemastine,2,mg,O,,1970-01-01,2099-12-31,
7418,R06AA04,clemastine,2,mg,P,,1970-01-01,2099-12-31,
7419,R06AA06,chlorphenoxamine,80,mg,O,,1970-01-01,2099-12-31,
7420,R06AA06,chlorphenoxamine,80,mg,P,,1970-01-01,2099-12-31,
7421,R06AA07,diphenylpyraline,10,mg,O,,1970-01-01,2099-12-31,
7422,R06AA08,carbinoxamine,16,mg,O,,1970-01-01,2099-12-31,
7423,R06AA09,doxylamine,25,mg,O,,1970-01-01,2099-12-31,
7424,R06AA10,trimethobenzamide,,,,,2015-03-02,2099-12-31,
7425,R06AA52,"diphenhydramine, combinations",,,,,1970-01-01,2099-12-31,
7426,R06AA54,"clemastine, combinations",,,,,1970-01-01,2099-12-31,
7427,R06AA56,"chlorphenoxamine, combinations",,,,,1970-01-01,2099-12-31,
7428,R06AA57,"diphenylpyraline, combinations",,,,,1970-01-01,2099-12-31,
7429,R06AA59,"doxylamine, combinations",,,,,1970-01-01,2099-12-31,
7430,R06AB,Substituted alkylamines,,,,,1970-01-01,2099-12-31,
7431,R06AB01,brompheniramine,24,mg,O,,1970-01-01,2099-12-31,
7432,R06AB02,dexchlorpheniramine,6,mg,O,,1970-01-01,2099-12-31,
7433,R06AB02,dexchlorpheniramine,6,mg,P,,1970-01-01,2099-12-31,
7434,R06AB03,dimetindene,4,mg,O,,1970-01-01,2099-12-31,
7435,R06AB04,chlorphenamine,12,mg,O,,1970-01-01,2099-12-31,
7436,R06AB04,chlorphenamine,12,mg,P,,1970-01-01,2099-12-31,
7437,R06AB05,pheniramine,75,mg,O,,1970-01-01,2099-12-31,
7438,R06AB06,dexbrompheniramine,,,,,1970-01-01,2099-12-31,
7439,R06AB07,talastine,,,,,1970-01-01,2099-12-31,
7440,R06AB51,"brompheniramine, combinations",,,,,1970-01-01,2099-12-31,
7441,R06AB52,"dexchlorpheniramine, combinations",,,,,1970-01-01,2099-12-31,
7442,R06AB54,"chlorphenamine, combinations",,,,,1970-01-01,2099-12-31,
7443,R06AB56,"dexbrompheniramine, combinations",,,,,1970-01-01,2099-12-31,
7444,R06AC,Substituted ethylene diamines,,,,,1970-01-01,2099-12-31,
7445,R06AC01,mepyramine,0.2,g,O,,1970-01-01,2099-12-31,
7446,R06AC01,mepyramine,0.2,g,P,,1970-01-01,2099-12-31,
7447,R06AC02,histapyrrodine,80,mg,O,,1970-01-01,2099-12-31,
7448,R06AC03,chloropyramine,0.15,g,O,,1970-01-01,2099-12-31,
7449,R06AC03,chloropyramine,20,mg,P,,1970-01-01,2099-12-31,
7450,R06AC04,tripelennamine,0.15,g,O,,1970-01-01,2099-12-31,
7451,R06AC05,methapyrilene,,,,,1970-01-01,2099-12-31,
7452,R06AC06,thonzylamine,,,,,1970-01-01,2099-12-31,
7453,R06AC52,"histapyrrodine, combinations",,,,,1970-01-01,2099-12-31,
7454,R06AC53,"chloropyramine, combinations",,,,,1970-01-01,2099-12-31,
7455,R06AD,Phenothiazine derivatives,,,,,1970-01-01,2099-12-31,
7456,R06AD01,alimemazine,30,mg,O,,1970-01-01,2099-12-31,
7457,R06AD01,alimemazine,30,mg,P,,1970-01-01,2099-12-31,
7458,R06AD02,promethazine,25,mg,O,,1970-01-01,2099-12-31,
7459,R06AD02,promethazine,25,mg,P,,1970-01-01,2099-12-31,
7460,R06AD02,promethazine,25,mg,R,,1970-01-01,2099-12-31,
7461,R06AD03,thiethylperazine,13,mg,O,,1970-01-01,2099-12-31,
